  0 TAO,  Function value: 13.845,  Residual: 3.08587 
  0 TAO,  Function value: 13.845,  Residual: 2.60008 
  0 TAO,  Function value: 13.845,  Residual: 2.50388 
  0 TAO,  Function value: 13.845,  Residual: 2.49832 
  0 TAO,  Function value: 13.845,  Residual: 2.47006 
  0 TAO,  Function value: 13.845,  Residual: 2.46463 
  0 TAO,  Function value: 13.845,  Residual: 2.36371 
  0 TAO,  Function value: 13.845,  Residual: 2.16017 
  0 TAO,  Function value: 13.845,  Residual: 2.15642 
  0 TAO,  Function value: 13.845,  Residual: 2.14157 
  0 TAO,  Function value: 13.845,  Residual: 2.06147 
  0 TAO,  Function value: 13.845,  Residual: 2.05368 
  0 TAO,  Function value: 13.845,  Residual: 2.00195 
  0 TAO,  Function value: 13.845,  Residual: 1.99586 
  0 TAO,  Function value: 13.845,  Residual: 1.98139 
  0 TAO,  Function value: 13.845,  Residual: 1.9511 
  0 TAO,  Function value: 13.845,  Residual: 1.89709 
  0 TAO,  Function value: 13.845,  Residual: 1.82296 
  0 TAO,  Function value: 13.845,  Residual: 1.82198 
  0 TAO,  Function value: 13.845,  Residual: 1.79869 
  0 TAO,  Function value: 13.845,  Residual: 1.79615 
  0 TAO,  Function value: 13.845,  Residual: 1.7913 
  0 TAO,  Function value: 13.845,  Residual: 1.78392 
  0 TAO,  Function value: 13.845,  Residual: 1.76389 
  0 TAO,  Function value: 13.845,  Residual: 1.75653 
  0 TAO,  Function value: 13.845,  Residual: 1.75573 
  0 TAO,  Function value: 13.845,  Residual: 1.74228 
  0 TAO,  Function value: 13.845,  Residual: 1.74162 
  0 TAO,  Function value: 13.845,  Residual: 1.73483 
  0 TAO,  Function value: 13.845,  Residual: 1.72834 
  0 TAO,  Function value: 13.845,  Residual: 1.72743 
  0 TAO,  Function value: 13.845,  Residual: 1.71819 
  0 TAO,  Function value: 13.845,  Residual: 1.71741 
  0 TAO,  Function value: 13.845,  Residual: 1.70378 
  0 TAO,  Function value: 13.845,  Residual: 1.69387 
  0 TAO,  Function value: 13.845,  Residual: 1.68661 
  0 TAO,  Function value: 13.845,  Residual: 1.68258 
  0 TAO,  Function value: 13.845,  Residual: 1.66567 
  0 TAO,  Function value: 13.845,  Residual: 1.65083 
  0 TAO,  Function value: 13.845,  Residual: 1.64778 
  0 TAO,  Function value: 13.845,  Residual: 1.64255 
